,Tweet,Username
903,"At 11 AM tomorrow, 12th April I will inaugurate the hostel and education complex at Shree Annapurna Dham via video conferencing. Bhumipujan of the Hiramani Arogya Dham will also take place. I fondly recall my visit to Shree Annapurna Dham in 2019. Here are some glimpses… https://t.co/CFyvIR7QSZ",narendramodi
904,????? ?????? ?? ??????????? @myogiadityanath ?? ??? ?? ??????????? @kpmaurya1 ?? ?? @brajeshpathakup ?? ?? ???? ???? ?? ????? ???? ????? ?? ?????? ?? ???? ???? ?????? ?? ????? ???? ????? ?? ?????? ?? ????? ???? ???? ?????????? ????? ?? ????? ?? ?? ??? ???? ????? https://t.co/GwNTz7fRCP,narendramodi
905,"Today is the Jayanti of Mahatma Phule and in a few days, on the 14th we mark Ambedkar Jayanti. During last month’s #MannKiBaat had paid tributes to them. India will forever be grateful to Mahatma Phule and Dr. Babasaheb Ambedkar for their monumental contribution. https://t.co/d0UBzKvj4T",narendramodi
906,"Mahatma Phule is widely respected as a champion of social justice and source of hope for countless people. He was a multifaceted personality who worked tirelessly for social equality, women empowerment and boosting education. Tributes to him on his Jayanti. https://t.co/i7GoMoY7v7",narendramodi
907,"Jai Umiya Mata! Addressing the 14th Foundation Day celebration at Umiya Mata Temple in Junagadh, Gujarat. https://t.co/95c07uy866",narendramodi
908,"As the Madhavpur Mela commences, sharing what I said during last month’s #MannKiBaat about this unique celebration of India’s cultural diversity and vibrancy. https://t.co/6j8SWGMUJq",narendramodi
909,Birthday greetings to Union Minister Shri Narayan Rane Ji. He is at the forefront of the efforts of further strengthening the crucial MSME sector to build an Aatmanirbhar Bharat. I pray for his long and healthy life. @MeNarayanRane,narendramodi
910,"????? ????? ???-????? ?? ??? ?? ???? ??? ?? ????? ????? ?????, ??? ???? ?? ???? ?? ?????? ????? ???? ???? ?? ?? ???? ????? ?????? ???? ?? ???? ?? ????? ???? ??????? ??? ?? ??????? ??????? ?? ?? ???? ?? ??? ???? https://t.co/xMSrBrbLT5",narendramodi
911,"?????????? ?? ??????? ?? ????? ??????????? ????? ??????? ?? ???? ?? ?? ???? ?? ???? ??? ???, ????? ?? ??????? ??????? ??? ?? ???????!",narendramodi
912,"At 1 PM tomorrow, on the auspicious occasion of Ram Navami I will address 14th Foundation Day celebrations of Umiya Mata Temple at Gathila, Junagadh. This Temple Trust is at the forefront of several community service initiatives. https://t.co/lf3s7ujqfV",narendramodi
913,"??????? 10?? ??????, 2022?? ??? ????????? ?????, ???????? ???????? ???? ?????? ??????? ???? 14?? ???-?????????? ??????? ?????? ?????????????? ???????? ????? ????. ? ????? ???????? ?? ?? ? ???????? ??????? 2008??? ???? ????? ???? ????.",narendramodi
914,"?? ???? ???? ?? ??? ?? ????? ?? ?? ?? ??? ?? ??? ??? ????? 3 ?????? ?? ?? ?? ??? ??? ??? ?????? ??????? ???? ??? ?? ?? ?? ?????? ??, ?? ?? ?????????? ?? ?? ???????? ?? ?? ???? ????? ??? https://t.co/RKz51iCDXZ",narendramodi
915,The Cabinet decision of fortified rice is in line with our endeavours to improve nutrition levels and further the welfare of our Nari Shakti as well as Yuva Shakti. https://t.co/wPZery7Vcx,narendramodi
916,"We are fully committed to creating a vibrant system of research and innovation. The Cabinet decision on the Atal Innovation Mission gives a boost to our efforts. 

https://t.co/mKy5V2NoH9",narendramodi
917,"?????? ???????? ??? @Bhupendrapbjp ?? ?? ????? ?? ??? ?????? ?? ????? ????? ??? ???, ?? ??????????? ?? ?????? ???? ?? ???-??? ?????? ??????? ???? ???? ???? ?????????? ?? ???? ?????? ?? ?? ?????? ?? ?? ???? ????, ?? ???? 51 ?????????? ?? ???????????? ?? ????? ???? ????? ????? https://t.co/4bpX6Dugwu",narendramodi
918,"?????? ?? ?????? ???????? ??? ??????????? ?? ??? ???? ?? ??? ???? ??? ??? ?? ??? 7 ??? ?? ???? 51 ?????????? ?? ???????? ????? ???? ?? ??? ??, ?????? ????? ??????? ?? ?????? ????????? ?? ????? ???? ??? ????? ?? ?? ????? ??? ???? ????? ?? ?? ?? ??? ?? ???? ???????? ?? ?????? ????? https://t.co/XrWciersau",narendramodi
919,"Guided by the principle of #FundingTheUnfunded, Mudra Yojana has given an opportunity to countless Indians to showcase their entrepreneurial skills and become job creators. As we mark #7YearsOfPMMY here is how it’s been a game changer and enhanced dignity as well as prosperity. https://t.co/h21i8kaknf",narendramodi
920,"Through #MannKiBaat we celebrate the extraordinary feats of grassroots level change-makers. Do you know of such inspiring life journeys? Share them for this month’s programme on the 24th. Write on MyGov, NaMo App or dial 1800-11-7800 to record a message. 
https://t.co/z0uOm3WcTL",narendramodi
921,??? ?? ?? ???? ?? ????? ???? ???? ?? ?????? ??? ???? ?? ??? ????? ?? ?? ???? ??? ??-?? ?? ???????? ?? ?? ??? ????? ?? ?????? ???? ?? ??????? ???? ?? ???? ??? ?????? ???????? ?? ????? ?? ?? ?? ????? ????????? ?? ?????? ?? ?? ???? ???? https://t.co/6jmMcMs21J,narendramodi
922,"Ayushman Bharat has had a positive impact on several lives and transformed our health sector. 

On World Health Day, here are some facets of this pathbreaking scheme. https://t.co/G7EiszAS4T",narendramodi
923,"In the last 8 years, the medical education sector has undergone rapid transformations. Several new medical colleges have come up. Our Government’s efforts to enable study of medicine in local languages will give wings to the aspirations of countless youngsters.",narendramodi
924,I feel very happy when I interact with beneficiaries of schemes such as PM Jan Aushadhi. Our focus on affordable healthcare has ensured significant savings for the poor and middle class. At the same time we are strengthening our Ayush network to further boost overall wellness.,narendramodi
925,"The Government of India is working tirelessly to augment India’s health infrastructure. The focus is on ensuring good quality and affordable healthcare to our citizens. It makes every Indian proud that our nation is home to the world’s largest healthcare scheme, Ayushman Bharat.",narendramodi
926,"??????? ???? ?????? ?????????? ???????????????

Greetings on World Health Day. May everyone be blessed with good health and wellness. Today is also a day to express gratitude to all those associated with the health sector. It is their hardwork that has kept our planet protected.",narendramodi
927,"Glad to have met you @PGelsinger! We had excellent discussions on subjects relating to tech, research and innovation. I admire your optimism towards India. https://t.co/Yq2XQUgEn3",narendramodi
928,It is our collective duty to care for the safety and well-being of our fellow citizens and the Government of India will leave no stone unturned to ensure our people do not face any troubles in adverse situations.,narendramodi
929,The rich level of debate and the constructive points illustrate how there is bipartisanship when it comes to matters of foreign policy. Such bipartisanship augurs well for India at the world stage.,narendramodi
930,Over the last few days Parliament has witnessed a healthy discussion on the situation in Ukraine and India’s efforts to bring back our citizens through Operation Ganga. I am grateful to all MP colleagues who enriched this discussion with their views.,narendramodi
931,?? ??? ??? ?? ??? ?? ??????? ?? ??? ??? ?? ??- ??????????? ?? ?? ????? ??- ????? ?? ???????????? ??? ????? ??? ??????? ?? ??????????? ???-??? ???? ??? https://t.co/OiPlJ4Ye2j,narendramodi
932,"????? ??? ???? ?? ??? ?????? ?? ??? ????? ?? ??? ??, ????? ??? ???? ?? ????? ???????? ?? ??? ??? ??? ??????, ??????, ???????, ??????? ?? ????? ?? ???? ?????? ?? ??? ??? ???? ????? ?????? ?? ??? ??????? ???? #SthapnaDiwas https://t.co/Q0W1chg2Mv",narendramodi
933,The @BJP4India-led NDA Government is focussed on saturation or 100% coverage of all good governance initiatives. Such an approach ensures there is no room for discriminatory or votebank politics. #SthapnaDiwas https://t.co/LBq3F6xrNF,narendramodi
934,Every Indian is proud of our country’s developmental strides in the last 8 years. #SthapnaDiwas https://t.co/rOA6aBDIu7,narendramodi
935,"Had the opportunity to address hardworking @BJP4India Karyakartas to mark our Party’s #SthapnaDiwas.

Shared why this year, the Sthapna Diwas is even more special… https://t.co/Sff4P5ZaYg",narendramodi
936,A special occasion for us BJP Karyakartas. Addressing on the Party's #SthapnaDiwas. https://t.co/KCUiiBDLcw,narendramodi
937,"Tomorrow, 6th April is a special day for us BJP Karyakartas. We mark the foundation day of our Party. We recall all those who have built the party and served people tirelessly. At 10 AM tomorrow will be addressing fellow Karyakartas. Do join... https://t.co/WtLWSVszkb",narendramodi
938,Dr. Devendra Patel earned the respect and goodwill of countless people due to his efforts to boost health infrastructure and cancer care. His deep knowledge of medicine and compassionate nature will always be remembered. Pained by his demise. Condolences to his family. Om Shanti. https://t.co/jygYe0Ensb,narendramodi
939,Glad to have met @yogiraj_arun today. Grateful to him for sharing this exceptional sculpture of Netaji Bose. https://t.co/DeWVdJ6XiU,narendramodi
940,"India is full of entrepreneurial energy and the Stand Up India initiative is a part of the ongoing efforts to channelise this spirit to further progress and prosperity. 

#6YearsofStandUpIndia https://t.co/7bU4KYFRkJ",narendramodi
941,Tributes to Babu Jagjivan Ram Ji on his birth anniversary. Our nation will always remember his remarkable contribution be it during the freedom movement or after Independence. He was widely admired for his administrative skills and concern for the poor. https://t.co/2Z1Gh6AGOV,narendramodi
942,"While we are leveraging the maritime sector for economic progress and building an Aatmanirbhar Bharat, we are also taking adequate care to ensure the marine eco-system and diversity which India is proud of is safeguarded.",narendramodi
943,In the last 8 years the Government of India has focussed on port-led development which includes expanding port capacities and making the existing systems even more efficient. Waterways are being harnessed to ensure Indian products get access to new markets. https://t.co/DChKfDfZwY,narendramodi
944,"Today, on National Maritime Day we recall our glorious maritime history and highlight the importance of the maritime sector towards India’s economic growth. In the last 8 years our maritime sector has scaled new heights and contributed to boosting trade and commercial activities. https://t.co/y4DUPhefYD",narendramodi
945,Congratulations to Falguni Shah on winning the award for the Best Children’s Music Album at the Grammys. Wishing her the very best for her future endeavours. @FaluMusic,narendramodi
946,?????????? ?????? ??? ??????? ???? ???. ?????????? ????????? ?????? ??????? ???????????…? https://t.co/jTDPb9sVF9,narendramodi
947,"Was happy to speak with PM @naftalibennett and to know that he is recovering well. We discussed recent global events, and also reviewed India-Israel cooperation in various areas. I look forward to welcoming him in India very soon to continue our discussions.",narendramodi
948,Congratulations for this remarkable feat and best wishes for your future endeavours! https://t.co/scBToyGCjL,narendramodi
949,"Congratulations, Prime Minister Viktor Orbán, on your victory in the Parliamentary elections in Hungary. Look forward to continue working with you to further strengthen the close and friendly India-Hungary ties.",narendramodi
950,An interaction with exam warriors which I will always cherish. https://t.co/2HigKAGceG,narendramodi
951,Greetings on the commencement of Ramzan. https://t.co/Q5YaWzaz38,narendramodi
952,One of the key emerging pillars of India-Nepal cooperation is energy. PM @SherBDeuba and I talked about augmenting cooperation in the power sector. I also welcome Nepal’s decision to join the International Solar Alliance.,narendramodi
953,"Held fruitful discussions with PM @SherBDeuba, who has always played a key role in boosting the India-Nepal friendship. We took stock of the full range of bilateral relations including important development projects that will deepen economic as well as cultural linkages. https://t.co/CXIYQ9fbm3",narendramodi
954,? ???? ?? ?? ???? ? ??????? ????????? ????????? ????? ??? ???????? ??? ? ??????? ????????? ????????? ??????? ???????? ???? https://t.co/9k9EUTTLAx,narendramodi
955,??????? RuPay ??????? ????????  ??????? ???? ???? ????? ???? ??? ?? ? ???? ?????? ??????????? ????? ?????? https://t.co/LNckeNSd8Q,narendramodi
956,"???? ?????? ???????? ??????? ???????, ????? ??? ??????? ?????????, ?????? ????????? ? ? https://t.co/aXYfJLvHaL",narendramodi
957,????? ? ?????? ????? ?????????? ??? ???? ????? ? ???? ????? ????? ???????? ?????? ??? ???? ?????? ???? ?????? ?????????? ?? ???? ?????? ???? ?????? ???????? https://t.co/VfUQujM4gw,narendramodi
958,Addressing the joint press meet with PM @SherBDeuba. https://t.co/IjJfpbIokK,narendramodi
959,"Strengthening India-Australia economic and trade relations. 
 https://t.co/uPFd0sWvJM",narendramodi
960,"Greetings to everyone, especially the people of Manipur on the special occasion of Sajibu Cheiraoba. I pray for a happy and healthy year ahead.",narendramodi
961,Cheti Chand greetings to everyone. https://t.co/XWUoDr2nNe,narendramodi
962,Best wishes on Navreh. https://t.co/rh0CjdN2ct,narendramodi
963,"??????????????? ??????? ????????.

?? ???? ???? ??? ????? ????????? ???? ??? ?? ????????? ????.

????? ??????  ??????? ???? ???????? ????? ?????. https://t.co/E0ocwJ3czA",narendramodi
964,Best wishes on the special occasion of Ugadi. https://t.co/1aAeMDARsg,narendramodi
965,"??? ?????????? ?? ???????? ?? ?????
????? ?? ?????? ?? ?? ???? ?? ???? ?? ???? ??? ?? ????? ?? ????? ????",narendramodi
